datetime,run_name,epoch,train_bce,val_auroc_macro,val_auprc_macro,val_f1_macro,val_bce_loss,ckpt_path,config_path
2025-12-06 14:38:47,ecg_baseline,27,0.1943368937205874,0.9038327759217047,0.7596348554338997,0.671325885169584,0.34038778837809475,outputs\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-06 14:39:14,ecg_baseline,28,0.18642083295699266,0.8971599261296191,0.7486240775972332,0.7004440274481002,0.33339687241254135,outputs\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-06 14:39:42,ecg_baseline,29,0.1839894946077629,0.9026858262682269,0.7556166278929715,0.6766339301024962,0.36053013375632215,outputs\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-06 14:40:10,ecg_baseline,30,0.17418815454978925,0.9020783804055243,0.7532411776486829,0.6802090412141636,0.3658291515384417,outputs\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:37:46,ecg_baseline,1,0.35406243098838974,0.8709047157599803,0.7005569429469333,0.5783504141520572,0.3440733893825218,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:38:10,ecg_baseline,2,0.31508224720685485,0.8793870011743568,0.7102508187856569,0.5699437942398575,0.37748015138516444,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:38:35,ecg_baseline,3,0.300082085696064,0.8891855213492319,0.7364102453661456,0.6026947212433365,0.34202398608924595,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:39:00,ecg_baseline,4,0.2905243786105772,0.8915977465236999,0.7424459515471991,0.6017986407984734,0.3395955756723034,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:39:26,ecg_baseline,5,0.28367814637949884,0.9011891618703285,0.7450384270596986,0.6510603386960977,0.30367124069736356,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:39:54,ecg_baseline,6,0.2777258970346482,0.9051108565446814,0.7547432940911477,0.689781966438179,0.29991543051358815,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:40:22,ecg_baseline,7,0.2729609908384635,0.9052682582651457,0.7606294841582881,0.6352553610324545,0.32203200449923886,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:40:50,ecg_baseline,8,0.2689305083517312,0.9048391764407718,0.7544550953223618,0.6706169310326119,0.3003425188584444,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:41:18,ecg_baseline,9,0.2663670405505938,0.904208956647764,0.7572766552185382,0.6193917882969864,0.316743599702282,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:41:47,ecg_baseline,10,0.261003612691676,0.9047940743898595,0.7587393073253741,0.6180231302151422,0.3151089248857092,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:42:15,ecg_baseline,11,0.25542233055427527,0.9055693342877902,0.7592276418430354,0.6807825590867018,0.3017162836531789,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:42:43,ecg_baseline,12,0.2511616160577188,0.9090794701998026,0.7649653792016983,0.6999634011395021,0.30019432919264605,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:43:11,ecg_baseline,13,0.25003012263917246,0.9059175118651567,0.760055366647787,0.6375409033481507,0.3151270689709821,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:43:39,ecg_baseline,14,0.24544570112808833,0.9053452931659548,0.7624064663440494,0.6776880117679412,0.3095264642188378,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:44:06,ecg_baseline,15,0.24042172829218836,0.9067350673536889,0.7576163332171788,0.6794558918247178,0.31509093474042127,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:44:34,ecg_baseline,16,0.23787939315768739,0.9058206131128586,0.755732389003841,0.6829729131290045,0.31321245471490833,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:45:02,ecg_baseline,17,0.23231457532492591,0.9043855993227815,0.760266297980842,0.6333612593987346,0.30999711615963915,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:45:30,ecg_baseline,18,0.23075472678840298,0.9083651715319074,0.7594763948478159,0.6709244172514228,0.3169174464099515,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:45:58,ecg_baseline,19,0.2276406114767821,0.9007106054520981,0.7493260853975653,0.6823101272765292,0.32426840420496666,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:46:26,ecg_baseline,20,0.2227868309084516,0.9048046780745678,0.7600443812161449,0.6730143811854664,0.3144382071970146,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:46:55,ecg_baseline,21,0.21969996595333408,0.905615726234781,0.7624049255026499,0.6876740996686814,0.3068468162787381,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:47:23,ecg_baseline,22,0.2152192087713107,0.9065411048819765,0.7630546737754378,0.6825286966153717,0.30593479066008666,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:47:50,ecg_baseline,23,0.2095446440540545,0.9048708156201973,0.7629070665257036,0.6730935099822662,0.34168589089204016,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:48:18,ecg_baseline,24,0.2065938725814285,0.9055278749817823,0.757006717043099,0.6797745489275236,0.3313382364062066,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:48:46,ecg_baseline,25,0.20352696483295118,0.9036104640272091,0.7593309986205197,0.6907146363520095,0.32238119723214725,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:49:14,ecg_baseline,26,0.19789639714254828,0.9051923419789363,0.7632702135541881,0.6797786603227166,0.3434317181594209,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:49:42,ecg_baseline,27,0.1943368937205874,0.9038327759217047,0.7596348554338997,0.671325885169584,0.34038778837809475,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:50:10,ecg_baseline,28,0.18642083295699266,0.8971599261296191,0.7486240775972332,0.7004440274481002,0.33339687241254135,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:50:38,ecg_baseline,29,0.1839894946077629,0.9026858262682269,0.7556166278929715,0.6766339301024962,0.36053013375632215,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-07 12:51:06,ecg_baseline,30,0.17418815454978925,0.9020783804055243,0.7532411776486829,0.6802090412141636,0.3658291515384417,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:01:19,ecg_baseline,1,0.35406243098838974,0.8709047157599803,0.7005569429469333,0.5783504141520572,0.3440733893825218,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:01:43,ecg_baseline,2,0.31508224720685485,0.8793870011743568,0.7102508187856569,0.5699437942398575,0.37748015138516444,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:02:06,ecg_baseline,3,0.300082085696064,0.8891855213492319,0.7364102453661456,0.6026947212433365,0.34202398608924595,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:02:29,ecg_baseline,4,0.2905243786105772,0.8915977465236999,0.7424459515471991,0.6017986407984734,0.3395955756723034,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:02:53,ecg_baseline,5,0.28367814637949884,0.9011891618703285,0.7450384270596986,0.6510603386960977,0.30367124069736356,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:03:16,ecg_baseline,6,0.2777258970346482,0.9051108565446814,0.7547432940911477,0.689781966438179,0.29991543051358815,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:03:39,ecg_baseline,7,0.2729609908384635,0.9052682582651457,0.7606294841582881,0.6352553610324545,0.32203200449923886,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:04:03,ecg_baseline,8,0.2689305083517312,0.9048391764407718,0.7544550953223618,0.6706169310326119,0.3003425188584444,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:04:26,ecg_baseline,9,0.2663670405505938,0.904208956647764,0.7572766552185382,0.6193917882969864,0.316743599702282,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:04:54,ecg_baseline,10,0.261003612691676,0.9047940743898595,0.7587393073253741,0.6180231302151422,0.3151089248857092,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:05:22,ecg_baseline,11,0.25542233055427527,0.9055693342877902,0.7592276418430354,0.6807825590867018,0.3017162836531789,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:05:50,ecg_baseline,12,0.2511616160577188,0.9090794701998026,0.7649653792016983,0.6999634011395021,0.30019432919264605,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:06:18,ecg_baseline,13,0.25003012263917246,0.9059175118651567,0.760055366647787,0.6375409033481507,0.3151270689709821,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:06:45,ecg_baseline,14,0.24544570112808833,0.9053452931659548,0.7624064663440494,0.6776880117679412,0.3095264642188378,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:07:11,ecg_baseline,15,0.24042172829218836,0.9067350673536889,0.7576163332171788,0.6794558918247178,0.31509093474042127,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:07:35,ecg_baseline,16,0.23787939315768739,0.9058206131128586,0.755732389003841,0.6829729131290045,0.31321245471490833,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:07:58,ecg_baseline,17,0.23231457532492591,0.9043855993227815,0.760266297980842,0.6333612593987346,0.30999711615963915,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:08:21,ecg_baseline,18,0.23075472678840298,0.9083651715319074,0.7594763948478159,0.6709244172514228,0.3169174464099515,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:08:44,ecg_baseline,19,0.2276406114767821,0.9007106054520981,0.7493260853975653,0.6823101272765292,0.32426840420496666,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:09:08,ecg_baseline,20,0.2227868309084516,0.9048046780745678,0.7600443812161449,0.6730143811854664,0.3144382071970146,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:09:31,ecg_baseline,21,0.21969996595333408,0.905615726234781,0.7624049255026499,0.6876740996686814,0.3068468162787381,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:09:54,ecg_baseline,22,0.2152192087713107,0.9065411048819765,0.7630546737754378,0.6825286966153717,0.30593479066008666,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:10:17,ecg_baseline,23,0.2095446440540545,0.9048708156201973,0.7629070665257036,0.6730935099822662,0.34168589089204016,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:10:41,ecg_baseline,24,0.2065938725814285,0.9055278749817823,0.757006717043099,0.6797745489275236,0.3313382364062066,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:11:04,ecg_baseline,25,0.20352696483295118,0.9036104640272091,0.7593309986205197,0.6907146363520095,0.32238119723214725,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:11:27,ecg_baseline,26,0.19789639714254828,0.9051923419789363,0.7632702135541881,0.6797786603227166,0.3434317181594209,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:11:51,ecg_baseline,27,0.1943368937205874,0.9038327759217047,0.7596348554338997,0.671325885169584,0.34038778837809475,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:12:15,ecg_baseline,28,0.18642083295699266,0.8971599261296191,0.7486240775972332,0.7004440274481002,0.33339687241254135,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:12:43,ecg_baseline,29,0.1839894946077629,0.9026858262682269,0.7556166278929715,0.6766339301024962,0.36053013375632215,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
2025-12-11 20:13:11,ecg_baseline,30,0.17418815454978925,0.9020783804055243,0.7532411776486829,0.6802090412141636,0.3658291515384417,outputs\ecg_baseline\ckpts\ecg_baseline_best.pth,configs/ecg_baseline.yaml
